Item_ID,base_item,presentation_order,seed,context_level,irony_label,correct_option_pos,correct_option_text,model,dataset,prompt_type,prompt,output,original_option_mapping,run,condition,option_logits_raw,confidence_dist,confidence_top_prob,rsa_l0,rsa_s1,rsa_l1,rsa_final,rsa_raw_text,chosen_option,chosen_original_option
C1_21_UA_I,C1_21,166,1,unambiguous,ironic,b,The birthday party was a disappointment.,OLMo-2-7B,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: She left the birthday party feeling delighted.

Target utterance:
She says: """"Truly a night to remember.""""

a. The birthday party was a great success.
b. The birthday party was a disappointment.
c. She had trouble remembering things.
d. She planned her next birthday party.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. L0: b
2. S1: a
3. L1: a","['a', 'b', 'c', 'd']",3,UA_I,"{'a': 14.5625, 'b': 6.6875, 'c': 3.609375, 'd': 5.375}","{'a': 0.9995002746582031, 'b': 0.0003799390105996281, 'c': 1.7494485291535966e-05, 'd': 0.0001022591968649067}",0.9995002746582031,b,a,a,,"1. L0: b
2. S1: a
3. L1: a",,
C1_22_UA_NI,C1_22,213,1,unambiguous,non-ironic,a,The wedding was a beautiful and enchanting occasion.,OLMo-2-7B,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: She left the wedding feeling delighted.

Target utterance:
She says: """"What a magical day.""""

a. The wedding was a beautiful and enchanting occasion.
b. The magician wowed all the guests at the reception.
c. She helped organise the flowers for the wedding beforehand.
d. The wedding had been a dull, disappointing event from start to finish.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. L0: d
2. S1: d
3. L1: d","['a', 'c', 'd', 'b']",3,UA_NI,"{'a': 0.9296875, 'b': 5.34375, 'c': 4.8125, 'd': 16.875}","{'a': 1.1885896356034209e-07, 'b': 9.818269063543994e-06, 'c': 5.77186256123241e-06, 'd': 0.9999842643737793}",0.9999842643737793,d,d,d,,"1. L0: d
2. S1: d
3. L1: d",,
C1_23_A_I,C1_23,49,1,ambiguous,ironic,c,They had found the film funny from start to finish.,OLMo-2-7B,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: They left the cinema feeling happy.

Target utterance:
They say: """"What a painfull film.""""

a. The injection was over quickly, but it was painful.
b. They had found the film dull from start to finish.
c. They had found the film funny from start to finish.
d. They went to the same cinema as always.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. L0: b
2. S1: b
3. L1: b","['c', 'a', 'b', 'd']",3,A_I,"{'a': 0.048828125, 'b': 15.9375, 'c': 5.0, 'd': 5.5}","{'a': 1.257815540611773e-07, 'b': 0.9999527931213379, 'c': 1.7778029359760694e-05, 'd': 2.9311013349797577e-05}",0.9999527931213379,b,b,b,,"1. L0: b
2. S1: b
3. L1: b",,
C1_24_A_NI,C1_24,107,1,ambiguous,non-ironic,a,The message brought good news.,OLMo-2-7B,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: She received a message and was happy.

Target utterance:
She says: """"These are amazing news.""""

a. The message brought good news.
b. The message brought negative news.
c. She wanted to send a message.
d. What she read was news to her.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. L0: a
2. S1: a
3. L1: a","['a', 'b', 'd', 'c']",3,A_NI,"{'a': 14.75, 'b': 5.15625, 'c': 3.03125, 'd': 4.96875}","{'a': 0.9998672008514404, 'b': 6.814431253587827e-05, 'c': 8.138677912938874e-06, 'd': 5.649362356052734e-05}",0.9998672008514404,a,a,a,,"1. L0: a
2. S1: a
3. L1: a",,
C1_25_UA_I,C1_25,161,1,unambiguous,ironic,d,Her exam answers were embarrassingly poor.,OLMo-2-7B,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: Her answers in the exam were brilliant.

Target utterance:
She says: """"What a genius.""""

a. She studied for her next exam.
b. Her exam answers were impressively smart.
c. She had a high IQ.
d. Her exam answers were embarrassingly poor.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. L0: b
2. S1: b
3. L1: b","['d', 'a', 'c', 'b']",3,UA_I,"{'a': -0.78515625, 'b': 15.4375, 'c': 4.21875, 'd': 5.34375}","{'a': 9.006706847003443e-08, 'b': 0.9999450445175171, 'c': 1.3419456081464887e-05, 'd': 4.1334835259476677e-05}",0.9999450445175171,b,b,b,,"1. L0: b
2. S1: b
3. L1: b",,
C1_26_UA_NI,C1_26,185,1,unambiguous,non-ironic,a,They were genuinely fortunate to have such a strong suggestion.,OLMo-2-7B,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: Their colleague's suggestion was brilliant.

Target utterance:
They said: """"We really had luck with that one.""""

a. They were genuinely fortunate to have such a strong suggestion.
b. As far as they were concerned, it was a poor suggestion.
c. They thought that every project starts with a suggestion.
d. They got lucky at the casino.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. L0: a
2. S1: a
3. L1: a","['a', 'b', 'd', 'c']",3,UA_NI,"{'a': 14.9375, 'b': 5.65625, 'c': 3.609375, 'd': 4.46875}","{'a': 0.9998664855957031, 'b': 9.314217459177598e-05, 'c': 1.202817747980589e-05, 'd': 2.840675733750686e-05}",0.9998664855957031,a,a,a,,"1. L0: a
2. S1: a
3. L1: a",,
C1_27_A_I,C1_27,232,1,ambiguous,ironic,d,His argument was weak and poorly constructed.,OLMo-2-7B,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: His argument in the debate was intelligent.

Target utterance:
She says: """"What a master of rhetoric.""""

a. She had an argument with him that night.
b. His argument was strong and well presented.
c. Sokrates was a master of rhetoric.
d. His argument was weak and poorly constructed.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. L0: b
2. S1: b
3. L1: b","['d', 'a', 'c', 'b']",3,A_I,"{'a': -0.376953125, 'b': 15.4375, 'c': 3.046875, 'd': 5.25}","{'a': 1.3547278854275646e-07, 'b': 0.9999580383300781, 'c': 4.157207513344474e-06, 'd': 3.7636284105246887e-05}",0.9999580383300781,b,b,b,,"1. L0: b
2. S1: b
3. L1: b",,
C1_28_A_NI,C1_28,246,1,ambiguous,non-ironic,b,She believed that his business plan would be successful.,OLMo-2-7B,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: His business plan was intelligent.

Target utterance:
She says: """"We will make lots of money with this.""""

a. He asked a colleague for help with his business plan.
b. She believed that his business plan would be successful.
c. She was interested in making lots of money.
d. She believed that his business plan would fail.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. L0: b
2. S1: b
3. L1: b","['d', 'a', 'c', 'b']",3,A_NI,"{'a': 0.265625, 'b': 16.0, 'c': 4.875, 'd': 5.875}","{'a': 1.4676547266390116e-07, 'b': 0.9999450445175171, 'c': 1.4738388927071355e-05, 'd': 4.0063096093945205e-05}",0.9999450445175171,b,b,b,,"1. L0: b
2. S1: b
3. L1: b",,
C1_29_UA_I,C1_29,148,1,unambiguous,ironic,b,The restaurant visit was a real disappointment.,OLMo-2-7B,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: After the restaurant visit he was full.

Target utterance:
He says: """"Best dinner ever.""""

a. The restaurant visit was genuinely outstanding.
b. The restaurant visit was a real disappointment.
c. He looked forward to this restaurant visit for weeks.
d. It was the best-reviewed dinner spot in the whole city.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. L0: b
2. S1: b
3. L1: b","['a', 'b', 'd', 'c']",3,UA_I,"{'a': 0.546875, 'b': 15.1875, 'c': 4.25, 'd': 4.96875}","{'a': 4.381608675885218e-07, 'b': 0.9999452829360962, 'c': 1.7777894754544832e-05, 'd': 3.647787161753513e-05}",0.9999452829360962,b,b,b,,"1. L0: b
2. S1: b
3. L1: b",,
C1_30_UA_NI,C1_30,18,1,unambiguous,non-ironic,b,The buffet was a rich.,OLMo-2-7B,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: He left the buffet feeling full.

Target utterance:
He says: """"Truly a feast for the senses."" ""

a. There had been very little worth eating at the buffet.
b. The buffet was a rich.
c. The feast was celebrated every year in their village.
d. Diners often have a buffet.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. L0: d
2. S1: d
3. L1: d","['b', 'a', 'c', 'd']",3,UA_NI,"{'a': 0.39453125, 'b': 4.75, 'c': 3.953125, 'd': 17.0}","{'a': 6.142334996184218e-08, 'b': 4.7850835471763276e-06, 'c': 2.1568062038568314e-06, 'd': 0.9999929666519165}",0.9999929666519165,d,d,d,,"1. L0: d
2. S1: d
3. L1: d",,
C1_31_A_I,C1_31,99,1,ambiguous,ironic,d,There was barely anything to eat; they left unsatisfied.,OLMo-2-7B,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: They left the picnic feeling satiated.

Target utterance:
They say: """"Food for the soul.""""

a. They spent the morning preparing sandwiches for the picnic.
b. The picnic was nourishing and genuinely enjoyable.
c. She always kept her soul music collection in good order.
d. There was barely anything to eat; they left unsatisfied.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. L0: b
2. S1: b
3. L1: b","['d', 'a', 'c', 'b']",3,A_I,"{'a': 0.142578125, 'b': 16.125, 'c': 4.84375, 'd': 6.375}","{'a': 1.1452268466882742e-07, 'b': 0.9999289512634277, 'c': 1.260620956600178e-05, 'd': 5.8290523156756535e-05}",0.9999289512634277,b,b,b,,"1. L0: b
2. S1: b
3. L1: b",,
C1_32_A_NI,C1_32,226,1,ambiguous,non-ironic,a,His plate had been full with food and he ate it all up.,OLMo-2-7B,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: He looked at the empty plate in front of him and was satiated.

Target utterance:
He says: """"No way I could eat more."" ""

a. His plate had been full with food and he ate it all up.
b. He went to a stylish pottery to buy a special plate.
c. The waiter had forgotten to fill his plate and he did not eat anything.
d. He prefers to eat his lunch alone.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. L0: d
2. S1: d
3. L1: d","['a', 'd', 'b', 'c']",3,A_NI,"{'a': 0.380859375, 'b': 4.5625, 'c': 4.78125, 'd': 16.875}","{'a': 6.865644763820455e-08, 'b': 4.495156190387206e-06, 'c': 5.594312369794352e-06, 'd': 0.9999898672103882}",0.9999898672103882,d,d,d,,"1. L0: d
2. S1: d
3. L1: d",,
C1_33_UA_I,C1_33,163,1,unambiguous,ironic,c,The library was far too noisy to concentrate.,OLMo-2-7B,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: She walked into the library and it was deafening.

Target utterance:
She says: """"Perfect place to concentrate.""""

a. She asked her colleague for a place to concentrate.
b. The library was a calm and quiet environment.
c. The library was far too noisy to concentrate.
d. She looked for a new book in the library.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. L0: d
2. S1: d
3. L1: d","['c', 'a', 'b', 'd']",3,UA_I,"{'a': 0.56640625, 'b': 5.25, 'c': 5.78125, 'd': 17.125}","{'a': 6.437035438011662e-08, 'b': 6.96217375661945e-06, 'c': 1.1843056199722923e-05, 'd': 0.999981164932251}",0.999981164932251,d,d,d,,"1. L0: d
2. S1: d
3. L1: d",,
C1_34_UA_NI,C1_34,235,1,unambiguous,non-ironic,d,The concert was surprisingly quiet.,OLMo-2-7B,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: We came back from a concert which was deafening.

Target utterance:
I say: """"I've almost gone deaf.""""

a. The concert was pretty loud.
b. I was looking forward to the next concert.
c. My grandfather is deaf.
d. The concert was surprisingly quiet.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. L0: d
2. S1: d
3. L1: d","['b', 'd', 'c', 'a']",3,UA_NI,"{'a': 0.09814453125, 'b': 4.84375, 'c': 3.5625, 'd': 17.0}","{'a': 4.566826206087171e-08, 'b': 5.255387350189267e-06, 'c': 1.459368490941415e-06, 'd': 0.9999932050704956}",0.9999932050704956,d,d,d,,"1. L0: d
2. S1: d
3. L1: d",,
C1_35_A_I,C1_35,219,1,ambiguous,ironic,b,The movie was very loud.,OLMo-2-7B,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context:  She watched a movie in the theater and found it loud.

Target utterance:
She says: """"It was so difficult to hear.""""

a. Watching a movie in the theater is a real event.
b. The movie was very loud.
c. She generally has difficulties with her hearing.
d. The movie was too quiet to hear.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. L0: b
2. S1: b
3. L1: b","['d', 'b', 'c', 'a']",3,A_I,"{'a': 0.46875, 'b': 15.75, 'c': 4.40625, 'd': 7.40625}","{'a': 2.3084950839802332e-07, 'b': 0.9997501969337463, 'c': 1.184032043965999e-05, 'd': 0.0002378192002652213}",0.9997501969337463,b,b,b,,"1. L0: b
2. S1: b
3. L1: b",,
C1_36_A_NI,C1_36,268,1,ambiguous,non-ironic,a,He thinks that his neighbours' are having a great party with music.,OLMo-2-7B,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: His neighbours' music was loud.

Target utterance:
He says: """"It seems like they are having a great party.""""

a. He thinks that his neighbours' are having a great party with music.
b. He would expected to hear louder music from his neighbours' party.
c. He is still unsure which party to vote for in the upcoming elections.
d. He likes talking about pop music.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. L0: a
2. S1: a
3. L1: a","['a', 'b', 'c', 'd']",3,A_NI,"{'a': 14.6875, 'b': 5.40625, 'c': 3.15625, 'd': 3.796875}","{'a': 0.9998785257339478, 'b': 9.314329508924857e-05, 'c': 9.817231330089271e-06, 'd': 1.862983117462136e-05}",0.9998785257339478,a,a,a,,"1. L0: a
2. S1: a
3. L1: a",,
C1_37_UA_I,C1_37,9,1,unambiguous,ironic,a,The questions were straightforward and required little effort.,OLMo-2-7B,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: She prepared trivial questions for the students.

Target utterance:
She says: """"I hope they're prepared for this.""""

a. The questions were straightforward and required little effort.
b. She had never felt so well prepared for a meeting.
c. She posted the question on the class forum.
d. The questions required thorough preparation to answer.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. L0: d
2. S1: d
3. L1: d","['b', 'c', 'd', 'a']",3,UA_I,"{'a': -0.408203125, 'b': 4.46875, 'c': 4.09375, 'd': 16.625}","{'a': 4.004699860615801e-08, 'b': 5.2553764362528455e-06, 'c': 3.6119638480158756e-06, 'd': 0.9999910593032837}",0.9999910593032837,d,d,d,,"1. L0: d
2. S1: d
3. L1: d",,
C1_38_UA_NI,C1_38,205,1,unambiguous,non-ironic,c,Booking the appointment was straightforward and effortless.,OLMo-2-7B,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: He booked an appointment through a system which was trivial to use.

Target utterance:
He says:  """"That was about as easy as it gets.""""

a. He always found parallel parking easy as it gets.
b. Booking the appointment was frustrating and difficult.
c. Booking the appointment was straightforward and effortless.
d. He decided to cancel the appointment.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. L0: b
2. S1: c
3. L1: c","['c', 'b', 'a', 'd']",3,UA_NI,"{'a': 0.7109375, 'b': 7.5625, 'c': 16.125, 'd': 6.59375}","{'a': 2.0213573748151248e-07, 'b': 0.0001910904102260247, 'c': 0.9997361302375793, 'd': 7.252973591675982e-05}",0.9997361302375793,b,c,c,,"1. L0: b
2. S1: c
3. L1: c",,
C1_39_A_I,C1_39,173,1,ambiguous,ironic,c,"Anyone could have done the task, no special abilities required.",OLMo-2-7B,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: They finished an easy task for their maths lesson.

Target utterance:
They say: """"We must be very smart.""""

a. Completing the task was a genuine sign of intelligence.
b. They were given another task after the math lesson.
c. Anyone could have done the task, no special abilities required.
d. They were always smart about managing their money.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. L0: b
2. S1: c
3. L1: c","['a', 'd', 'b', 'c']",3,A_I,"{'a': 0.68359375, 'b': 6.59375, 'c': 15.875, 'd': 4.875}","{'a': 2.525854085888568e-07, 'b': 9.314435010310262e-05, 'c': 0.9998898506164551, 'd': 1.6699861589586362e-05}",0.9998898506164551,b,c,c,,"1. L0: b
2. S1: c
3. L1: c",,
C1_40_A_NI,C1_40,97,1,ambiguous,non-ironic,c,Making the payment was a smooth and effortless experience.,OLMo-2-7B,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: He made a payment through a website which was easy to use.

Target utterance:
He says:  """"Technology at its finest.""""

a. He always thought the finest restaurants required a reservation.
b. He decided to cancel the payment altogether.
c. Making the payment was a smooth and effortless experience.
d. Making the payment was complicated and painful.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. L0: c. Making the payment was a smooth and effortless experience.
2. S1: c. Making the payment was a smooth and effortless experience.
3. L1: c. Making the payment was a smooth and effortless experience.","['c', 'd', 'a', 'b']",3,A_NI,"{'a': 1.109375, 'b': 5.40625, 'c': 15.9375, 'd': 7.34375}","{'a': 3.6319087826086616e-07, 'b': 2.668357774382457e-05, 'c': 0.9997877478599548, 'd': 0.0001852207351475954}",0.9997877478599548,c,c,c,,"1. L0: c. Making the payment was a smooth and effortless experience.
2. S1: c. Making the payment was a smooth and effortless experience.
3. L1: c. Making the payment was a smooth and effortless experience.",,
