Item_ID,base_item,presentation_order,seed,context_level,irony_label,correct_option_pos,correct_option_text,model,dataset,prompt_type,prompt,output,original_option_mapping,run,condition,option_logits_raw,confidence_dist,confidence_top_prob,chosen_option,reasoning,chosen_original_option,rsa_l0,rsa_s1,rsa_l1,rsa_final,rsa_raw_text
C1_30_A_NI,C1_30,68,1,ambiguous,non-ironic,c,The buffet was a rich.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: He left the buffet feeling satiated.
Target utterance: He says: """"Truly a feast for the senses."" ""
What meaning is He most likely conveying?
a. The feast was celebrated every year in their village.
b. There had been very little worth eating at the buffet.
c. The buffet was a rich.
d. Diners often have a buffet.
Answer:
","c
","['c', 'b', 'a', 'd']",1,A_NI,"{'a': 16.125, 'b': 16.5, 'c': 29.375, 'd': 17.5}","{'a': 1.760326426847314e-06, 'b': 2.56125963460363e-06, 'c': 0.9999886751174927, 'd': 6.962226052564802e-06}",0.9999886751174927,c,,a,,,,,c
C1_31_UA_I,C1_31,27,1,unambiguous,ironic,b,There was barely anything to eat; they left unsatisfied.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: They left the picnic feeling full.
Target utterance: They say: """"Food for the soul.""""
What meaning is They most likely conveying?
a. She always kept her soul music collection in good order.
b. There was barely anything to eat; they left unsatisfied.
c. The picnic was nourishing and genuinely enjoyable.
d. They spent the morning preparing sandwiches for the picnic.
Answer:
","c
","['c', 'b', 'a', 'd']",1,UA_I,"{'a': 16.875, 'b': 17.25, 'c': 29.5, 'd': 17.5}","{'a': 3.2887128327274695e-06, 'b': 4.785048531630309e-06, 'c': 0.9999856948852539, 'd': 6.144124654383631e-06}",0.9999856948852539,c,,a,,,,,c
C1_32_UA_NI,C1_32,73,1,unambiguous,non-ironic,c,His plate had been full with food and he ate it all up.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: He looked at the empty plate in front of him and was full.
Target utterance: He says: """"No way I could eat more."" ""
What meaning is He most likely conveying?
a. The waiter had forgotten to fill his plate and he did not eat anything.
b. He went to a stylish pottery to buy a special plate.
c. His plate had been full with food and he ate it all up.
d. He prefers to eat his lunch alone.
Answer:
","c
","['b', 'd', 'a', 'c']",1,UA_NI,"{'a': 17.25, 'b': 17.375, 'c': 30.125, 'd': 18.25}","{'a': 2.5612569061195245e-06, 'b': 2.9022844501014333e-06, 'c': 0.9999876022338867, 'd': 6.962218321859837e-06}",0.9999876022338867,c,,a,,,,,c
C1_33_A_I,C1_33,199,1,ambiguous,ironic,a,The library was far too noisy to concentrate.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She walked into the library and it was loud.
Target utterance: She says: """"Perfect place to concentrate.""""
What meaning is She most likely conveying?
a. The library was far too noisy to concentrate.
b. She looked for a new book in the library.
c. She asked her colleague for a place to concentrate.
d. The library was a calm and quiet environment.
Answer:
","d
","['b', 'd', 'c', 'a']",1,A_I,"{'a': 19.375, 'b': 17.875, 'c': 18.875, 'd': 35.0}","{'a': 1.6373768119137821e-07, 'b': 3.653481428500527e-08, 'c': 9.931192579415438e-08, 'd': 0.9999997615814209}",0.9999997615814209,d,,a,,,,,d
C1_34_A_NI,C1_34,283,1,ambiguous,non-ironic,b,The concert was surprisingly quiet.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: We came back from a concert which was loud.
Target utterance: I say: """"I've almost gone deaf.""""
What meaning is She most likely conveying?
a. The concert was pretty loud.
b. The concert was surprisingly quiet.
c. My grandfather is deaf.
d. I was looking forward to the next concert.
Answer:
","a
","['b', 'a', 'c', 'd']",1,A_NI,"{'a': 39.5, 'b': 22.625, 'c': 20.375, 'd': 22.0}","{'a': 0.9999998807907104, 'b': 4.691163368875095e-08, 'c': 4.94445018262013e-09, 'd': 2.510998697857758e-08}",0.9999998807907104,a,,b,,,,,a
C1_35_UA_I,C1_35,117,1,unambiguous,ironic,d,The movie was very loud.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context:  She watched a movie in the theater and found it deafening.
Target utterance: She says: """"It was so difficult to hear.""""
What meaning is She most likely conveying?
a. She generally has difficulties with her hearing.
b. The movie was too quiet to hear.
c. Watching a movie in the theater is a real event.
d. The movie was very loud.
Answer:
","d
","['c', 'a', 'd', 'b']",1,UA_I,"{'a': 20.25, 'b': 18.625, 'c': 20.25, 'd': 35.75}","{'a': 1.8553906500073936e-07, 'b': 3.653480717957791e-08, 'c': 1.8553906500073936e-07, 'd': 0.9999996423721313}",0.9999996423721313,d,,b,,,,,d
C1_36_UA_NI,C1_36,214,1,unambiguous,non-ironic,b,He thinks that his neighbours' are having a great party with music.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: His neighbours' music was deafening.
Target utterance: He says: """"It seems like they are having a great party.""""
What meaning is He most likely conveying?
a. He would expected to hear louder music from his neighbours' party.
b. He thinks that his neighbours' are having a great party with music.
c. He likes talking about pop music.
d. He is still unsure which party to vote for in the upcoming elections.
Answer:
","b
","['b', 'a', 'd', 'c']",1,UA_NI,"{'a': 23.125, 'b': 38.25, 'c': 24.25, 'd': 23.875}","{'a': 2.699573826703272e-07, 'b': 0.9999983310699463, 'c': 8.315273589687422e-07, 'd': 5.714998110306624e-07}",0.9999983310699463,b,,a,,,,,b
C1_37_A_I,C1_37,282,1,ambiguous,ironic,a,The questions were straightforward and required little effort.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She prepared easy questions for the students.
Target utterance: She says: """"I hope they're prepared for this.""""
What meaning is She most likely conveying?
a. The questions were straightforward and required little effort.
b. She had never felt so well prepared for a meeting.
c. The questions required thorough preparation to answer.
d. She posted the question on the class forum.
Answer:
","c
","['b', 'c', 'a', 'd']",1,A_I,"{'a': 18.625, 'b': 18.25, 'c': 31.375, 'd': 19.0}","{'a': 2.902293999795802e-06, 'b': 1.9947158307331847e-06, 'c': 0.9999909400939941, 'd': 4.2228130041621625e-06}",0.9999909400939941,c,,a,,,,,c
C1_38_A_NI,C1_38,194,1,ambiguous,non-ironic,b,Booking the appointment was straightforward and effortless.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: He booked an appointment through a system which was easy to use.
Target utterance: He says:  """"That was about as easy as it gets.""""
What meaning is He most likely conveying?
a. He always found parallel parking easy as it gets.
b. Booking the appointment was straightforward and effortless.
c. Booking the appointment was frustrating and difficult.
d. He decided to cancel the appointment.
Answer:
","b
","['c', 'a', 'b', 'd']",1,A_NI,"{'a': 24.125, 'b': 40.0, 'c': 24.625, 'd': 24.75}","{'a': 1.2751898736951262e-07, 'b': 0.9999994039535522, 'c': 2.1024325747021066e-07, 'd': 2.3823682226975507e-07}",0.9999994039535522,b,,a,,,,,b
C1_39_UA_I,C1_39,80,1,unambiguous,ironic,a,"Anyone could have done the task, no special abilities required.",Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: They finished a trivial task for their maths lesson.
Target utterance: They say: """"We must be very smart.""""
What meaning is They most likely conveying?
a. Anyone could have done the task, no special abilities required.
b. They were always smart about managing their money.
c. They were given another task after the math lesson.
d. Completing the task was a genuine sign of intelligence.
Answer:
","a
","['b', 'c', 'd', 'a']",1,UA_I,"{'a': 36.75, 'b': 20.875, 'c': 18.25, 'd': 20.75}","{'a': 0.9999997615814209, 'b': 1.2751903000207676e-07, 'c': 9.23744813974281e-09, 'd': 1.1253514742293191e-07}",0.9999997615814209,a,,b,,,,,a
C1_40_UA_NI,C1_40,145,1,unambiguous,non-ironic,b,Making the payment was a smooth and effortless experience.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: He made a payment through a website which was trivial to use.
Target utterance: He says:  """"Technology at its finest.""""
What meaning is He most likely conveying?
a. Making the payment was complicated and painful.
b. Making the payment was a smooth and effortless experience.
c. He always thought the finest restaurants required a reservation.
d. He decided to cancel the payment altogether.
Answer:
","b
","['b', 'a', 'c', 'd']",1,UA_NI,"{'a': 22.125, 'b': 38.0, 'c': 23.125, 'd': 23.5}","{'a': 1.2751893052609375e-07, 'b': 0.9999990463256836, 'c': 3.466324187684222e-07, 'd': 5.043472128818394e-07}",0.9999990463256836,b,,a,,,,,b
C1_41_A_I,C1_41,206,1,ambiguous,ironic,b,Her kitchen was a mess.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She finished cooking and the kitchen was dirty.
Target utterance: She says: """"I'm the sort of person who likes to keep things tidy.""""
What meaning is She most likely conveying?
a. The apartment came with a fully equipped kitchen.
b. Her kitchen was a mess.
c. Children should regularly tidy up their rooms.
d. Her kitchen was tidy.
Answer:
","b
","['d', 'b', 'c', 'a']",1,A_I,"{'a': 22.0, 'b': 36.75, 'c': 22.875, 'd': 23.375}","{'a': 3.9278521057894977e-07, 'b': 0.9999971389770508, 'c': 9.422428206562472e-07, 'd': 1.5534957356067025e-06}",0.9999971389770508,b,,b,,,,,b
C1_42_A_NI,C1_42,223,1,ambiguous,non-ironic,a,The room was tidied up well before it got too messy.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: They walked into the room and found it dirty.
Target utterance: They said: ""“Looks like you didn’t wait too long to clean it.”""
What meaning is They most likely conveying?
a. The room was tidied up well before it got too messy.
b. They decided to book a different room altogether.
c. They never had to wait long for a table.
d. The room was left in a terrible state for far too long.
Answer:
","d
","['a', 'd', 'c', 'b']",1,A_NI,"{'a': 20.0, 'b': 18.5, 'c': 18.5, 'd': 33.5}","{'a': 1.370956397295231e-06, 'b': 3.059016933093517e-07, 'c': 3.059016933093517e-07, 'd': 0.9999979734420776}",0.9999979734420776,d,,b,,,,,d
C1_43_UA_I,C1_43,95,1,unambiguous,ironic,a,The street was far from pretty.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: The street was filthy.
Target utterance: They say:  """"Such a beautiful walk.""""
What meaning is They most likely conveying?
a. The street was far from pretty.
b. They went for a walk in the park.
c. A dog was barking on the street.
d. The street was genuinely pleasant.
Answer:
","a
","['b', 'c', 'd', 'a']",1,UA_I,"{'a': 35.5, 'b': 20.375, 'c': 18.375, 'd': 20.25}","{'a': 0.9999995231628418, 'b': 2.6995769530913094e-07, 'c': 3.653480362686423e-08, 'd': 2.382368506914645e-07}",0.9999995231628418,a,,b,,,,,a
C1_44_UA_NI,C1_44,12,1,unambiguous,non-ironic,a,The floor was very clean.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: The floor was filthy.
Target utterance: She says: """"You could practically eat off the floor here.""""
What meaning is She most likely conveying?
a. The floor was very clean.
b. She could eat a whole cake.
c. The dance floor was very empty.
d. The floor was very dirty.
Answer:
","d
","['a', 'c', 'd', 'b']",1,UA_NI,"{'a': 19.375, 'b': 17.5, 'c': 18.5, 'd': 34.25}","{'a': 3.466325892986788e-07, 'b': 5.315782658499302e-08, 'c': 1.444979460529794e-07, 'd': 0.9999995231628418}",0.9999995231628418,d,,b,,,,,d
C1_45_A_I,C1_45,115,1,ambiguous,ironic,b,The movie wasn't amusing.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: They watched a funny movie.
Target utterance: They say: """"That was the perfect movie for a laugh.""""
What meaning is They most likely conveying?
a. They saw three movies that week.
b. The movie wasn't amusing.
c. The movie was funny and great.
d. They had such a perfect night.
Answer:
","c
","['d', 'b', 'a', 'c']",1,A_I,"{'a': 17.75, 'b': 18.0, 'c': 31.375, 'd': 18.625}","{'a': 1.2098603292542975e-06, 'b': 1.553491415506869e-06, 'c': 0.9999943971633911, 'd': 2.9023040042375214e-06}",0.9999943971633911,c,,a,,,,,c
C1_46_A_NI,C1_46,36,1,ambiguous,non-ironic,a,The musical left her deeply moved.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: The musical she watched was really funny.
Target utterance: She says: """"That cracked me up.""""
What meaning is She most likely conveying?
a. The musical left her deeply moved.
b. The joke cracked everyone up.
c. The musical was purely for laughs.
d. She answered some questions about the musical.
Answer:
","c
","['a', 'c', 'b', 'd']",1,A_NI,"{'a': 18.5, 'b': 18.5, 'c': 32.0, 'd': 19.25}","{'a': 1.3709512813875335e-06, 'b': 1.3709512813875335e-06, 'c': 0.9999942779541016, 'd': 2.902303776863846e-06}",0.9999942779541016,c,,b,,,,,c
C1_47_UA_I,C1_47,79,1,unambiguous,ironic,a,The situation was far too serious.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: The situation was hilarious.
Target utterance: She says: """"Truly something to laugh about.""""
What meaning is She most likely conveying?
a. The situation was far too serious.
b. She tried to make the best of the situation.
c. She always found it hard to laugh about things.
d. The situation was genuinely amusing.
Answer:
","d
","['b', 'd', 'c', 'a']",1,UA_I,"{'a': 19.875, 'b': 18.5, 'c': 18.75, 'd': 34.5}","{'a': 4.450849360182474e-07, 'b': 1.1253509768494041e-07, 'c': 1.4449791763126996e-07, 'd': 0.9999992847442627}",0.9999992847442627,d,,a,,,,,d
C1_48_UA_NI,C1_48,130,1,unambiguous,non-ironic,a,The talk contained humour.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: His talk was hilarious. 
Target utterance: Hey says: """"Wow, so many jokes in one talk.""""
What meaning is He most likely conveying?
a. The talk contained humour.
b. He was a fan of old jokes.
c. He decided to cancel the talk.
d. The talk contained no humour.
Answer:
","a
","['a', 'c', 'd', 'b']",1,UA_NI,"{'a': 38.0, 'b': 21.75, 'c': 19.375, 'd': 21.125}","{'a': 0.9999998807907104, 'b': 8.764247638737288e-08, 'c': 8.152019503882002e-09, 'd': 4.691163368875095e-08}",0.9999998807907104,a,,a,,,,,a
C1_49_A_I,C1_49,184,1,ambiguous,ironic,c,The airport experience was thoroughly unpleasant.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: He had a good experience at the airport.
Target utterance: He says: """"A complete nightmare, really.""""
What meaning is He most likely conveying?
a. The airport experience was enjoyable.
b. He decided to book a different airport transfer.
c. The airport experience was thoroughly unpleasant.
d. He came back from his trip exhausted.
Answer:
","c
","['a', 'd', 'b', 'c']",1,A_I,"{'a': 17.625, 'b': 17.5, 'c': 31.375, 'd': 18.5}","{'a': 1.0676991450964124e-06, 'b': 9.422412290405191e-07, 'c': 0.9999954700469971, 'd': 2.561277142376639e-06}",0.9999954700469971,c,,b,,,,,c
C1_50_A_NI,C1_50,39,1,ambiguous,non-ironic,b,The exam results were impressive,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: He studied hard for the exam, and the results were good.
Target utterance: He says: """"Well, this is amazing.""""
What meaning is He most likely conveying?
a. He had one more exam this week.
b. The exam results were impressive
c. He always found art museums amazing.
d. The exam results were deeply disappointing.
Answer:
","b
","['d', 'a', 'c', 'b']",1,A_NI,"{'a': 21.375, 'b': 35.25, 'c': 22.125, 'd': 21.625}","{'a': 9.422415701010323e-07, 'b': 0.9999958276748657, 'c': 1.9947253804275533e-06, 'd': 1.209862148243701e-06}",0.9999958276748657,b,,a,,,,,b
C1_51_UA_I,C1_51,42,1,unambiguous,ironic,b,They found the play entertaining.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: They left the play feeling excellent.
Target utterance: They said:  """"That wasn't fun at all.""""
What meaning is They most likely conveying?
a. They had fun eating together.
b. They found the play entertaining.
c. They liked to watch a play in their favorite theatre.
d. They found the play dull.
Answer:
","d
","['c', 'b', 'd', 'a']",1,UA_I,"{'a': 21.0, 'b': 19.75, 'c': 20.0, 'd': 36.5}","{'a': 1.8553909342244879e-07, 'b': 5.3157837243134054e-08, 'c': 6.825602127946695e-08, 'd': 0.9999997615814209}",0.9999997615814209,d,,a,,,,,d
C1_52_UA_NI,C1_52,110,1,unambiguous,non-ironic,c,The rmeal was a genuinely enjoyable experience.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She had an excellent meal at a restaurant.
Target utterance: She says: """"That was a great restaurant visit.""""
What meaning is She most likely conveying?
a. She found the whole meal disappointing.
b. She wanted to try the meal for months.
c. The rmeal was a genuinely enjoyable experience.
d. She always enjoyed a restaurant visit before a big day out.
Answer:
","c
","['b', 'd', 'a', 'c']",1,UA_NI,"{'a': 17.125, 'b': 17.375, 'c': 30.375, 'd': 17.75}","{'a': 1.760333361744415e-06, 'b': 2.2603128400078276e-06, 'c': 0.9999926090240479, 'd': 3.288735570095014e-06}",0.9999926090240479,c,,a,,,,,c
C1_53_A_I,C1_53,94,1,ambiguous,ironic,b,The ground was dried out.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: After the weather changed, the ground became wet.
Target utterance: She says: """"Perfect conditions for a picnic..""""
What meaning is She most likely conveying?
a. She knelt in the mud to look closely at the earth.
b. The ground was dried out.
c. The ground was uneven where she stood.
d. The ground was moist and muddy after the rain.
Answer:
","d
","['c', 'b', 'd', 'a']",1,A_I,"{'a': 19.375, 'b': 17.625, 'c': 18.625, 'd': 34.25}","{'a': 3.4663256087696936e-07, 'b': 6.02357062007286e-08, 'c': 1.6373762434795935e-07, 'd': 0.9999994039535522}",0.9999994039535522,d,,a,,,,,d
C1_54_A_NI,C1_54,141,1,ambiguous,non-ironic,a,The garden was struggling without any water.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: The garden was wet in the morning.
Target utterance: They said: """"That’s enough water for the day.""""
What meaning is They most likely conveying?
a. The garden was struggling without any water.
b. The garden was just watered and needed to dry out.
c. They wanted a new water feature.
d. They played some boardgames in the garden.
Answer:
","b
","['a', 'b', 'c', 'd']",1,A_NI,"{'a': 22.125, 'b': 37.0, 'c': 23.125, 'd': 23.25}","{'a': 3.466319355993619e-07, 'b': 0.999997615814209, 'c': 9.422432185601792e-07, 'd': 1.0677015325200045e-06}",0.999997615814209,b,,b,,,,,b
C1_55_UA_I,C1_55,108,1,unambiguous,ironic,c,The plants had been wilting due to lack of water.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: The field was soaked.
Target utterance: He says: """"Terrible news for anything trying to grow..""""
What meaning is He most likely conveying?
a. He had been reading about different farming techniques.
b. He was considering buying a new tractor.
c. The plants had been wilting due to lack of water.
d. The plants had been getting plenty of moisture to grow.
Answer:
","c
","['c', 'd', 'b', 'a']",1,UA_I,"{'a': 18.125, 'b': 18.5, 'c': 30.625, 'd': 18.75}","{'a': 3.7265931496222038e-06, 'b': 5.422160938906018e-06, 'c': 0.9999839067459106, 'd': 6.962192856008187e-06}",0.9999839067459106,c,,b,,,,,c
C1_56_UA_NI,C1_56,101,1,unambiguous,non-ironic,a,Her hair was soaking wet.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She saw her soaked hair.
Target utterance: She said: """"The rain really caught me by surprise.""""
What meaning is She most likely conveying?
a. Her hair was soaking wet.
b. Her hair was completely dry.
c. She had her hair cut short last week.
d. They organised a surprise party for him.
Answer:
","a
","['a', 'b', 'd', 'c']",1,UA_NI,"{'a': 38.5, 'b': 21.375, 'c': 19.625, 'd': 21.25}","{'a': 0.9999998807907104, 'b': 3.653481783771895e-08, 'c': 6.3487992640887114e-09, 'd': 3.224186428951725e-08}",0.9999998807907104,a,,a,,,,,a
C1_57_A_I,C1_57,23,1,ambiguous,ironic,b,I thought the outfit was ugly.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: I wore a pretty outfit to attend the award ceremony.
Target utterance: I say: """"I really didn't try at all today.""""
What meaning is I most likely conveying?
a. I admired the outfit.
b. I thought the outfit was ugly.
c. The comedians on the stage enjoyed themselves.
d. I received an amazing award.
Answer:
","b
","['a', 'b', 'd', 'c']",1,A_I,"{'a': 23.875, 'b': 39.0, 'c': 24.875, 'd': 25.375}","{'a': 2.699572689834895e-07, 'b': 0.9999978542327881, 'c': 7.338199452533445e-07, 'd': 1.2098645356672932e-06}",0.9999978542327881,b,,b,,,,,b
C1_58_A_NI,C1_58,33,1,ambiguous,non-ironic,d,She admired the car.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She saw a pretty car on the street.
Target utterance: She says: """"That’s a real beauty.""""
What meaning is she most likely conveying?
a. She thought the painting was beautiful.
b. She had booked a car.
c. She thought the car was ugly.
d. She admired the car.
Answer:
","d
","['c', 'd', 'b', 'a']",1,A_NI,"{'a': 20.375, 'b': 19.0, 'c': 19.375, 'd': 35.5}","{'a': 2.6995769530913094e-07, 'b': 6.825599996318488e-08, 'c': 9.931189737244495e-08, 'd': 0.9999995231628418}",0.9999995231628418,d,,a,,,,,d
