Item_ID,base_item,presentation_order,seed,context_level,irony_label,correct_option_pos,correct_option_text,model,dataset,prompt_type,prompt,output,original_option_mapping,run,condition,option_logits_raw,confidence_dist,confidence_top_prob,chosen_option,reasoning,chosen_original_option,rsa_l0,rsa_s1,rsa_l1,rsa_final,rsa_raw_text
C1_30_UA_NI,C1_30,18,1,unambiguous,non-ironic,b,The buffet was a rich.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: He left the buffet feeling full.
Target utterance: He says: """"Truly a feast for the senses."" ""
What meaning is He most likely conveying?
a. There had been very little worth eating at the buffet.
b. The buffet was a rich.
c. The feast was celebrated every year in their village.
d. Diners often have a buffet.
Answer:
","b
","['b', 'a', 'c', 'd']",3,UA_NI,"{'a': 21.125, 'b': 36.75, 'c': 22.25, 'd': 22.5}","{'a': 1.6373751066112163e-07, 'b': 0.9999986886978149, 'c': 5.043469855081639e-07, 'd': 6.475943905570603e-07}",0.9999986886978149,b,,a,,,,,b
C1_31_A_I,C1_31,99,1,ambiguous,ironic,d,There was barely anything to eat; they left unsatisfied.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: They left the picnic feeling satiated.
Target utterance: They say: """"Food for the soul.""""
What meaning is They most likely conveying?
a. They spent the morning preparing sandwiches for the picnic.
b. The picnic was nourishing and genuinely enjoyable.
c. She always kept her soul music collection in good order.
d. There was barely anything to eat; they left unsatisfied.
Answer:
","b
","['d', 'a', 'c', 'b']",3,A_I,"{'a': 21.75, 'b': 36.5, 'c': 22.25, 'd': 22.5}","{'a': 3.927856084828818e-07, 'b': 0.9999980926513672, 'c': 6.475939926531282e-07, 'd': 8.315271315950667e-07}",0.9999980926513672,b,,a,,,,,b
C1_32_A_NI,C1_32,226,1,ambiguous,non-ironic,a,His plate had been full with food and he ate it all up.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: He looked at the empty plate in front of him and was satiated.
Target utterance: He says: """"No way I could eat more."" ""
What meaning is He most likely conveying?
a. His plate had been full with food and he ate it all up.
b. He went to a stylish pottery to buy a special plate.
c. The waiter had forgotten to fill his plate and he did not eat anything.
d. He prefers to eat his lunch alone.
Answer:
",a,"['a', 'd', 'b', 'c']",3,A_NI,"{'a': 38.0, 'b': 21.0, 'c': 18.875, 'd': 21.0}","{'a': 0.9999998807907104, 'b': 4.139937104241653e-08, 'c': 4.94445018262013e-09, 'd': 4.139937104241653e-08}",0.9999998807907104,a,,a,,,,,a
C1_33_UA_I,C1_33,163,1,unambiguous,ironic,c,The library was far too noisy to concentrate.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She walked into the library and it was deafening.
Target utterance: She says: """"Perfect place to concentrate.""""
What meaning is She most likely conveying?
a. She asked her colleague for a place to concentrate.
b. The library was a calm and quiet environment.
c. The library was far too noisy to concentrate.
d. She looked for a new book in the library.
Answer:
","c
","['c', 'a', 'b', 'd']",3,UA_I,"{'a': 17.75, 'b': 17.75, 'c': 30.625, 'd': 18.5}","{'a': 2.5612619083403843e-06, 'b': 2.5612619083403843e-06, 'c': 0.9999895095825195, 'd': 5.422191406978527e-06}",0.9999895095825195,c,,b,,,,,c
C1_34_UA_NI,C1_34,235,1,unambiguous,non-ironic,d,The concert was surprisingly quiet.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: We came back from a concert which was deafening.
Target utterance: I say: """"I've almost gone deaf.""""
What meaning is She most likely conveying?
a. The concert was pretty loud.
b. I was looking forward to the next concert.
c. My grandfather is deaf.
d. The concert was surprisingly quiet.
Answer:
","a
","['b', 'd', 'c', 'a']",3,UA_NI,"{'a': 40.25, 'b': 23.125, 'c': 20.5, 'd': 22.5}","{'a': 1.0, 'b': 3.6534821390432626e-08, 'c': 2.64657362691878e-09, 'd': 1.9555681518568235e-08}",1.0,a,,b,,,,,a
C1_35_A_I,C1_35,219,1,ambiguous,ironic,b,The movie was very loud.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context:  She watched a movie in the theater and found it loud.
Target utterance: She says: """"It was so difficult to hear.""""
What meaning is She most likely conveying?
a. Watching a movie in the theater is a real event.
b. The movie was very loud.
c. She generally has difficulties with her hearing.
d. The movie was too quiet to hear.
Answer:
","b
","['d', 'b', 'c', 'a']",3,A_I,"{'a': 21.5, 'b': 36.75, 'c': 22.75, 'd': 22.875}","{'a': 2.382364812092419e-07, 'b': 0.9999979734420776, 'c': 8.31527017908229e-07, 'd': 9.422435596206924e-07}",0.9999979734420776,b,,b,,,,,b
C1_36_A_NI,C1_36,268,1,ambiguous,non-ironic,a,He thinks that his neighbours' are having a great party with music.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: His neighbours' music was loud.
Target utterance: He says: """"It seems like they are having a great party.""""
What meaning is He most likely conveying?
a. He thinks that his neighbours' are having a great party with music.
b. He would expected to hear louder music from his neighbours' party.
c. He is still unsure which party to vote for in the upcoming elections.
d. He likes talking about pop music.
Answer:
",a,"['a', 'b', 'c', 'd']",3,A_NI,"{'a': 41.75, 'b': 23.75, 'c': 20.75, 'd': 23.25}","{'a': 1.0, 'b': 1.5229979055675358e-08, 'c': 7.582560135332983e-10, 'd': 9.23744991609965e-09}",1.0,a,,a,,,,,a
C1_37_UA_I,C1_37,9,1,unambiguous,ironic,a,The questions were straightforward and required little effort.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She prepared trivial questions for the students.
Target utterance: She says: """"I hope they're prepared for this.""""
What meaning is She most likely conveying?
a. The questions were straightforward and required little effort.
b. She had never felt so well prepared for a meeting.
c. She posted the question on the class forum.
d. The questions required thorough preparation to answer.
Answer:
","d
","['b', 'c', 'd', 'a']",3,UA_I,"{'a': 20.875, 'b': 18.625, 'c': 20.125, 'd': 35.5}","{'a': 4.4508499286166625e-07, 'b': 4.691161237246888e-08, 'c': 2.1024325747021066e-07, 'd': 0.9999994039535522}",0.9999994039535522,d,,a,,,,,d
C1_38_UA_NI,C1_38,205,1,unambiguous,non-ironic,c,Booking the appointment was straightforward and effortless.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: He booked an appointment through a system which was trivial to use.
Target utterance: He says:  """"That was about as easy as it gets.""""
What meaning is He most likely conveying?
a. He always found parallel parking easy as it gets.
b. Booking the appointment was frustrating and difficult.
c. Booking the appointment was straightforward and effortless.
d. He decided to cancel the appointment.
Answer:
","c
","['c', 'b', 'a', 'd']",3,UA_NI,"{'a': 17.875, 'b': 18.125, 'c': 31.625, 'd': 18.5}","{'a': 1.0676993724700878e-06, 'b': 1.370953100376937e-06, 'c': 0.9999955892562866, 'd': 1.9947249256802024e-06}",0.9999955892562866,c,,a,,,,,c
C1_39_A_I,C1_39,173,1,ambiguous,ironic,c,"Anyone could have done the task, no special abilities required.",Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: They finished an easy task for their maths lesson.
Target utterance: They say: """"We must be very smart.""""
What meaning is They most likely conveying?
a. Completing the task was a genuine sign of intelligence.
b. They were given another task after the math lesson.
c. Anyone could have done the task, no special abilities required.
d. They were always smart about managing their money.
Answer:
","c
","['a', 'd', 'b', 'c']",3,A_I,"{'a': 19.625, 'b': 19.625, 'c': 32.0, 'd': 19.25}","{'a': 4.222803454467794e-06, 'b': 4.222803454467794e-06, 'c': 0.9999886751174927, 'd': 2.902287405959214e-06}",0.9999886751174927,c,,b,,,,,c
C1_40_A_NI,C1_40,97,1,ambiguous,non-ironic,c,Making the payment was a smooth and effortless experience.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: He made a payment through a website which was easy to use.
Target utterance: He says:  """"Technology at its finest.""""
What meaning is He most likely conveying?
a. He always thought the finest restaurants required a reservation.
b. He decided to cancel the payment altogether.
c. Making the payment was a smooth and effortless experience.
d. Making the payment was complicated and painful.
Answer:
","c
","['c', 'd', 'a', 'b']",3,A_NI,"{'a': 17.25, 'b': 18.0, 'c': 30.875, 'd': 18.375}","{'a': 1.2098580555175431e-06, 'b': 2.561269411671674e-06, 'c': 0.9999924898147583, 'd': 3.7266252093104413e-06}",0.9999924898147583,c,,a,,,,,c
C1_41_UA_I,C1_41,217,1,unambiguous,ironic,a,Her kitchen was a mess.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She finished cooking and the kitchen was filthy.
Target utterance: She says: """"I'm the sort of person who likes to keep things tidy.""""
What meaning is She most likely conveying?
a. Her kitchen was a mess.
b. Her kitchen was tidy.
c. The apartment came with a fully equipped kitchen.
d. Children should regularly tidy up their rooms.
Answer:
","a
","['b', 'a', 'd', 'c']",3,UA_I,"{'a': 39.25, 'b': 22.375, 'c': 20.375, 'd': 22.25}","{'a': 0.9999998807907104, 'b': 4.691163368875095e-08, 'c': 6.3487992640887114e-09, 'd': 4.139937104241653e-08}",0.9999998807907104,a,,b,,,,,a
C1_42_UA_NI,C1_42,72,1,unambiguous,non-ironic,d,The room was tidied up well before it got too messy.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: They walked into the room and found it filthy.
Target utterance: They said: ""“Looks like you didn’t wait too long to clean it.”""
What meaning is They most likely conveying?
a. They decided to book a different room altogether.
b. They never had to wait long for a table.
c. The room was left in a terrible state for far too long.
d. The room was tidied up well before it got too messy.
Answer:
","c
","['d', 'c', 'b', 'a']",3,UA_NI,"{'a': 17.125, 'b': 17.125, 'c': 28.75, 'd': 17.125}","{'a': 8.939536201069131e-06, 'b': 8.939536201069131e-06, 'c': 0.9999731779098511, 'd': 8.939536201069131e-06}",0.9999731779098511,c,,b,,,,,c
C1_43_A_I,C1_43,44,1,ambiguous,ironic,a,The street was far from pretty.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: The street was dirty.
Target utterance: They say:  """"Such a beautiful walk.""""
What meaning is They most likely conveying?
a. The street was far from pretty.
b. A dog was barking on the street.
c. The street was genuinely pleasant.
d. They went for a walk in the park.
Answer:
","a
","['b', 'd', 'a', 'c']",3,A_I,"{'a': 35.75, 'b': 20.375, 'c': 19.0, 'd': 20.25}","{'a': 0.9999996423721313, 'b': 2.1024331431362953e-07, 'c': 5.3157833690420375e-08, 'd': 1.8553906500073936e-07}",0.9999996423721313,a,,b,,,,,a
C1_44_A_NI,C1_44,35,1,ambiguous,non-ironic,b,The floor was very clean.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: The floor was dirty.
Target utterance: She says: """"You could practically eat off the floor here.""""
What meaning is She most likely conveying?
a. She could eat a whole cake.
b. The floor was very clean.
c. The floor was very dirty.
d. The dance floor was very empty.
Answer:
","c
","['c', 'a', 'b', 'd']",3,A_NI,"{'a': 18.375, 'b': 17.875, 'c': 31.0, 'd': 18.625}","{'a': 3.288728521511075e-06, 'b': 1.9947146938648075e-06, 'c': 0.9999904632568359, 'd': 4.222810730425408e-06}",0.9999904632568359,c,,b,,,,,c
C1_45_UA_I,C1_45,278,1,unambiguous,ironic,c,The movie wasn't amusing.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: They watched a hilarious movie.
Target utterance: They say: """"That was the perfect movie for a laugh.""""
What meaning is They most likely conveying?
a. They saw three movies that week.
b. The movie was funny and great.
c. The movie wasn't amusing.
d. They had such a perfect night.
Answer:
","b
","['d', 'a', 'b', 'c']",3,UA_I,"{'a': 22.625, 'b': 37.0, 'c': 23.0, 'd': 22.625}","{'a': 5.714996405004058e-07, 'b': 0.9999979734420776, 'c': 8.31527017908229e-07, 'd': 5.714996405004058e-07}",0.9999979734420776,b,,a,,,,,b
C1_46_UA_NI,C1_46,204,1,unambiguous,non-ironic,b,The musical left her deeply moved.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: The musical she watched was really hilarious.
Target utterance: She says: """"That cracked me up.""""
What meaning is She most likely conveying?
a. The musical was purely for laughs.
b. The musical left her deeply moved.
c. She answered some questions about the musical.
d. The joke cracked everyone up.
Answer:
","a
","['b', 'a', 'd', 'c']",3,UA_NI,"{'a': 37.5, 'b': 21.375, 'c': 19.0, 'd': 21.625}","{'a': 0.9999997615814209, 'b': 9.931192579415438e-08, 'c': 9.23744813974281e-09, 'd': 1.2751903000207676e-07}",0.9999997615814209,a,,b,,,,,a
C1_47_A_I,C1_47,162,1,ambiguous,ironic,b,The situation was far too serious.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: The situation was funny.
Target utterance: She says: """"Truly something to laugh about.""""
What meaning is She most likely conveying?
a. She always found it hard to laugh about things.
b. The situation was far too serious.
c. The situation was genuinely amusing.
d. She tried to make the best of the situation.
Answer:
","c
","['c', 'b', 'a', 'd']",3,A_I,"{'a': 17.25, 'b': 16.875, 'c': 30.375, 'd': 17.75}","{'a': 1.9947203782066936e-06, 'b': 1.3709499171454809e-06, 'c': 0.9999933242797852, 'd': 3.2887378438317683e-06}",0.9999933242797852,c,,a,,,,,c
C1_48_A_NI,C1_48,69,1,ambiguous,non-ironic,d,The talk contained humour.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: His talk was funny. 
Target utterance: Hey says: """"Wow, so many jokes in one talk.""""
What meaning is He most likely conveying?
a. He was a fan of old jokes.
b. The talk contained no humour.
c. He decided to cancel the talk.
d. The talk contained humour.
Answer:
","d
","['c', 'b', 'd', 'a']",3,A_NI,"{'a': 19.125, 'b': 18.0, 'c': 19.0, 'd': 33.75}","{'a': 4.4508482233140967e-07, 'b': 1.444978749987058e-07, 'c': 3.927859779651044e-07, 'd': 0.9999990463256836}",0.9999990463256836,d,,a,,,,,d
C1_49_UA_I,C1_49,190,1,unambiguous,ironic,a,The airport experience was thoroughly unpleasant.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: He had an excellent experience at the airport.
Target utterance: He says: """"A complete nightmare, really.""""
What meaning is He most likely conveying?
a. The airport experience was thoroughly unpleasant.
b. The airport experience was enjoyable.
c. He decided to book a different airport transfer.
d. He came back from his trip exhausted.
Answer:
","a
","['b', 'a', 'd', 'c']",3,UA_I,"{'a': 40.75, 'b': 23.0, 'c': 20.75, 'd': 22.625}","{'a': 1.0, 'b': 1.9555681518568235e-08, 'c': 2.06115369216775e-09, 'd': 1.3440409674103648e-08}",1.0,a,,b,,,,,a
C1_50_UA_NI,C1_50,211,1,unambiguous,non-ironic,d,The exam results were impressive,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: He studied hard for the exam, and the results were excellent.
Target utterance: He says: """"Well, this is amazing.""""
What meaning is He most likely conveying?
a. He always found art museums amazing.
b. The exam results were deeply disappointing.
c. He had one more exam this week.
d. The exam results were impressive
Answer:
","d
","['c', 'b', 'd', 'a']",3,UA_NI,"{'a': 18.125, 'b': 16.625, 'c': 18.25, 'd': 32.5}","{'a': 5.715000384043378e-07, 'b': 1.275188878935296e-07, 'c': 6.475943905570603e-07, 'd': 0.9999986886978149}",0.9999986886978149,d,,a,,,,,d
C1_51_A_I,C1_51,192,1,ambiguous,ironic,a,They found the play entertaining.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: They left the play feeling good.
Target utterance: They said:  """"That wasn't fun at all.""""
What meaning is They most likely conveying?
a. They found the play entertaining.
b. They found the play dull.
c. They liked to watch a play in their favorite theatre.
d. They had fun eating together.
Answer:
","b
","['b', 'a', 'd', 'c']",3,A_I,"{'a': 22.375, 'b': 37.5, 'c': 23.0, 'd': 23.0}","{'a': 2.6995752477887436e-07, 'b': 0.9999988079071045, 'c': 5.043470423515828e-07, 'd': 5.043470423515828e-07}",0.9999988079071045,b,,a,,,,,b
C1_52_A_NI,C1_52,171,1,ambiguous,non-ironic,c,The rmeal was a genuinely enjoyable experience.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She had a good meal at a restaurant.
Target utterance: She says: """"That was a great restaurant visit.""""
What meaning is She most likely conveying?
a. She found the whole meal disappointing.
b. She wanted to try the meal for months.
c. The rmeal was a genuinely enjoyable experience.
d. She always enjoyed a restaurant visit before a big day out.
Answer:
","c
","['b', 'd', 'a', 'c']",3,A_NI,"{'a': 17.125, 'b': 17.5, 'c': 30.375, 'd': 17.75}","{'a': 1.7603329069970641e-06, 'b': 2.5612691842979984e-06, 'c': 0.9999923706054688, 'd': 3.2887348879739875e-06}",0.9999923706054688,c,,a,,,,,c
C1_53_UA_I,C1_53,243,1,unambiguous,ironic,a,The ground was dried out.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: After the weather changed, the ground became soaked.
Target utterance: She says: """"Perfect conditions for a picnic..""""
What meaning is She most likely conveying?
a. The ground was dried out.
b. She knelt in the mud to look closely at the earth.
c. The ground was uneven where she stood.
d. The ground was moist and muddy after the rain.
Answer:
","d
","['b', 'c', 'd', 'a']",3,UA_I,"{'a': 19.0, 'b': 17.75, 'c': 18.375, 'd': 34.0}","{'a': 3.0590214805670257e-07, 'b': 8.764243375480874e-08, 'c': 1.6373762434795935e-07, 'd': 0.9999994039535522}",0.9999994039535522,d,,a,,,,,d
C1_54_UA_NI,C1_54,271,1,unambiguous,non-ironic,b,The garden was struggling without any water.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: The garden was soaked in the morning.
Target utterance: They said: """"That’s enough water for the day.""""
What meaning is They most likely conveying?
a. The garden was just watered and needed to dry out.
b. The garden was struggling without any water.
c. They wanted a new water feature.
d. They played some boardgames in the garden.
Answer:
","a
","['b', 'a', 'c', 'd']",3,UA_NI,"{'a': 36.0, 'b': 20.625, 'c': 18.375, 'd': 20.25}","{'a': 0.9999996423721313, 'b': 2.1024331431362953e-07, 'c': 2.2159483137329516e-08, 'd': 1.444979602638341e-07}",0.9999996423721313,a,,b,,,,,a
C1_55_A_I,C1_55,263,1,ambiguous,ironic,b,The plants had been wilting due to lack of water.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: The field was wet.
Target utterance: He says: """"Terrible news for anything trying to grow..""""
What meaning is He most likely conveying?
a. He was considering buying a new tractor.
b. The plants had been wilting due to lack of water.
c. He had been reading about different farming techniques.
d. The plants had been getting plenty of moisture to grow.
Answer:
","b
","['d', 'b', 'c', 'a']",3,A_I,"{'a': 23.75, 'b': 38.25, 'c': 24.125, 'd': 24.625}","{'a': 5.043464739173942e-07, 'b': 0.999997615814209, 'c': 7.338197747230879e-07, 'd': 1.2098643082936178e-06}",0.999997615814209,b,,b,,,,,b
C1_56_A_NI,C1_56,182,1,ambiguous,non-ironic,c,Her hair was soaking wet.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She saw her wet hair.
Target utterance: She said: """"The rain really caught me by surprise.""""
What meaning is She most likely conveying?
a. Her hair was completely dry.
b. She had her hair cut short last week.
c. Her hair was soaking wet.
d. They organised a surprise party for him.
Answer:
","c
","['b', 'd', 'a', 'c']",3,A_NI,"{'a': 16.5, 'b': 16.5, 'c': 29.625, 'd': 17.5}","{'a': 1.994714921238483e-06, 'b': 1.994714921238483e-06, 'c': 0.9999905824661255, 'd': 5.422197318694089e-06}",0.9999905824661255,c,,a,,,,,c
C1_57_UA_I,C1_57,237,1,unambiguous,ironic,d,I thought the outfit was ugly.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: I wore a stunnig outfit to attend the award ceremony.
Target utterance: I say: """"I really didn't try at all today.""""
What meaning is I most likely conveying?
a. I admired the outfit.
b. I received an amazing award.
c. The comedians on the stage enjoyed themselves.
d. I thought the outfit was ugly.
Answer:
","d
","['a', 'c', 'd', 'b']",3,UA_I,"{'a': 20.75, 'b': 19.375, 'c': 19.75, 'd': 35.25}","{'a': 5.043472697252582e-07, 'b': 1.2751895894780318e-07, 'c': 1.8553897973561106e-07, 'd': 0.9999991655349731}",0.9999991655349731,d,,b,,,,,d
C1_58_UA_NI,C1_58,56,1,unambiguous,non-ironic,a,She admired the car.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She saw a stunning car on the street.
Target utterance: She says: """"That’s a real beauty.""""
What meaning is she most likely conveying?
a. She admired the car.
b. She thought the painting was beautiful.
c. She had booked a car.
d. She thought the car was ugly.
Answer:
","a
","['a', 'c', 'd', 'b']",3,UA_NI,"{'a': 38.75, 'b': 22.375, 'c': 20.0, 'd': 21.5}","{'a': 0.9999998807907104, 'b': 7.734421103577915e-08, 'c': 7.194131956822503e-09, 'd': 3.224186428951725e-08}",0.9999998807907104,a,,a,,,,,a
